438,"COOKING OIL (Groundnut, Gingelly, Palmolein, Mustard, Coconut, etc)",,,100.0,,,,900,,,
439,SUGAR CANE,0.4,0.1,0,0.1,,99.4,398,12,0.155
440,HONEY,20.6,0.3,0,0.2,,79.5,319,5,16,0.696
441,JAGGERY (cane),3.9,0.4,0.1,0.6,,95.0,383,80,40,2.64
442,JAGGERY (coconut palm),10.3,1.0,0.2,5.0,,83.5,340,1638,62,
443,JAGGERY (date palm),9.6,1.5,0.3,2.6,,86.1,353,363,62,
444,JAGGERY (fan palm),8.6,1.0,0.1,1.8,,98.5,359,225,44,
445,JAGGERY (sago palm),9.2,2.3,0.1,3.7,,84.7,349,1252,372,
446,SAGO,12.2,0.2,0.2,0.3,,87.1,351,10,10,1.3,
447,PACHWAI (Assam),88.2,3.0,1.8,0.6,0.6,5.8,51,12,100,4.5
448,"TODDY, fermented",97.6,0.1,0.3,0.2,,1.8,38,,,
449,"TODDY, sweet",84.7,0.1,0.3,0.7,,14.3,59,150,10,0.3,
450,NEERA,,0.4,,0.5,,10.9,45,0,140,0.1
451,SUGAR CANE JUICE,90.2,0.1,0.2,0.4,,9.1,39,10,10,0.1,
